Time	Channel A	Channel B
(us)	(V)	(mV)

76.93599788	-1.76888537	19.77731133
76.93999788	-1.76888537	15.82492638
76.94399788	-1.76888537	19.77731133
76.94799788	-1.76888537	15.82492638
76.95199788	-1.76888537	19.77731133
76.95599788	-1.76888537	11.85715961
76.95999788	-1.68829966	19.77731133
76.96399788	-1.76888537	15.82492638
76.96799788	-1.84916341	15.82492638
76.97199788	-1.84916341	15.82492638
76.97599788	-1.68829966	19.77731133
76.97999788	-1.60802162	15.82492638
76.98399788	-1.68829966	19.77731133
76.98799788	-1.84916341	15.82492638
76.99199788	-1.84916341	15.82492638
76.99599788	-1.76888537	15.82492638
76.99999788	-1.76888537	19.77731133
77.00399788	-1.84916341	11.85715961
77.00799788	-1.76888537	15.82492638
77.01199788	-1.68829966	15.82492638
77.01599788	-1.68829966	19.77731133
77.01999788	-1.92974901	15.82492638
77.02399788	-1.84916341	11.85715961
77.02799788	-1.76888537	15.82492638
77.03199788	-1.68829966	15.82492638
77.03599788	-1.76888537	15.82492638
77.03999788	-1.84916341	15.82492638
77.04399788	-1.76888537	11.85715961
77.04799788	-1.68829966	19.77731133
77.05199787	-1.76888537	15.82492638
77.05599787	-1.84916341	15.82492638
77.05999787	-1.76888537	15.82492638
77.06399787	-1.68829966	19.77731133
77.06799787	-1.76888537	19.77731133
77.07199787	-1.92974901	19.77731133
77.07599787	-1.92974901	11.85715961
77.07999787	-1.68829966	15.82492638
77.08399787	-1.60802162	19.77731133
77.08799787	-1.76888537	19.77731133
77.09199787	-1.92974901	15.82492638
77.09599787	-1.84916341	15.82492638
77.09999787	-1.68829966	15.82492638
77.10399787	-1.68829966	15.82492638
77.10799787	-1.84916341	15.82492638
77.11199787	-1.76888537	19.77731133
77.11599787	-1.68829966	15.82492638
77.11999787	-1.84916341	19.77731133
77.12399787	-1.92974901	15.82492638
77.12799787	-1.76888537	15.82492638
77.13199787	-1.68829966	15.82492638
77.13599787	-1.76888537	19.77731133
77.13999787	-1.84916341	19.77731133
77.14399787	-1.76888537	15.82492638
77.14799787	-1.68829966	15.82492638
77.15199787	-1.68829966	19.77731133
77.15599787	-1.84916341	19.77731133
77.15999787	-1.84916341	19.77731133
77.16399787	-1.76888537	11.85715961
77.16799787	-1.68829966	19.77731133
77.17199787	-1.76888537	15.82492638
77.17599787	-1.84916341	15.82492638
77.17999787	-1.84916341	11.85715961
77.18399787	-1.68829966	23.72970009
77.18799787	-1.76888537	15.82492638
77.19199787	-1.84916341	15.82492638
77.19599787	-1.76888537	11.85715961
77.19999787	-1.68829966	19.77731133
77.20399787	-1.68829966	19.77731133
77.20799787	-1.84916341	19.77731133
77.21199787	-1.92974901	11.85715961
77.21599787	-1.76888537	15.82492638
77.21999787	-1.60802162	11.85715961
77.22399787	-1.76888537	23.72970009
77.22799787	-1.84916341	15.82492638
77.23199787	-1.84916341	15.82492638
77.23599787	-1.76888537	15.82492638
77.23999787	-1.68829966	19.77731133
77.24399787	-1.76888537	15.82492638
77.24799787	-1.84916341	19.77731133
77.25199787	-1.76888537	15.82492638
77.25599787	-1.68829966	15.82492638
77.25999787	-1.76888537	15.82492638
77.26399787	-1.76888537	15.82492638
77.26799787	-1.76888537	15.82492638
77.27199787	-1.68829966	19.77731133
77.27599787	-1.76888537	19.77731133
77.27999787	-1.84916341	19.77731133
77.28399787	-1.84916341	11.85715961
77.28799787	-1.76888537	11.85715961
77.29199787	-1.68829966	19.77731133
77.29599787	-1.68829966	19.77731133
77.29999787	-1.76888537	15.82492638
77.30399787	-1.76888537	15.82492638
77.30799787	-1.76888537	11.85715961
77.31199787	-1.84916341	15.82492638
77.31599787	-1.76888537	15.82492638
77.31999787	-1.68829966	19.77731133
77.32399787	-1.68829966	15.82492638
77.32799787	-1.76888537	19.77731133
77.33199787	-1.84916341	15.82492638
77.33599787	-1.84916341	15.82492638
77.33999787	-1.68829966	15.82492638
77.34399787	-1.60802162	19.77731133
77.34799787	-1.68829966	19.77731133
77.35199787	-1.76888537	19.77731133
77.35599787	-1.84916341	15.82492638
77.35999787	-1.68829966	15.82492638
77.36399787	-1.76888537	15.82492638
77.36799787	-1.76888537	19.77731133
77.37199787	-1.76888537	19.77731133
77.37599787	-1.68829966	15.82492638
77.37999787	-1.76888537	15.82492638
77.38399787	-1.68829966	15.82492638
77.38799787	-1.68829966	15.82492638
77.39199787	-1.68829966	19.77731133
77.39599787	-1.84916341	19.77731133
77.39999787	-1.84916341	15.82492638
77.40399787	-1.68829966	11.85715961
77.40799786	-1.68829966	15.82492638
77.41199786	-1.68829966	19.77731133
77.41599786	-1.84916341	19.77731133
77.41999786	-1.84916341	19.77731133
77.42399786	-1.68829966	15.82492638
77.42799786	-1.68829966	15.82492638
77.43199786	-1.76888537	19.77731133
77.43599786	-1.76888537	15.82492638
77.43999786	-1.68829966	15.82492638
77.44399786	-1.68829966	15.82492638
77.44799786	-1.76888537	15.82492638
77.45199786	-1.76888537	11.85715961
77.45599786	-1.76888537	15.82492638
77.45999786	-1.60802162	19.77731133
77.46399786	-1.68829966	19.77731133
77.46799786	-1.84916341	15.82492638
77.47199786	-1.76888537	15.82492638
77.47599786	-1.76888537	15.82492638
77.47999786	-1.68829966	19.77731133
77.48399786	-1.76888537	15.82492638
77.48799786	-1.76888537	15.82492638
77.49199786	-1.68829966	15.82492638
77.49599786	-1.68829966	15.82492638
77.49999786	-1.76888537	15.82492638
77.50399786	-1.84916341	19.77731133
77.50799786	-1.84916341	15.82492638
77.51199786	-1.76888537	19.77731133
77.51599786	-1.76888537	19.77731133
77.51999786	-1.68829966	19.77731133
77.52399786	-1.76888537	15.82492638
77.52799786	-1.76888537	19.77731133
77.53199786	-1.76888537	15.82492638
77.53599786	-1.76888537	19.77731133
77.53999786	-1.68829966	15.82492638
77.54399786	-1.76888537	19.77731133
77.54799786	-1.76888537	15.82492638
77.55199786	-1.76888537	19.77731133
77.55599786	-1.76888537	11.85715961
77.55999786	-1.84916341	15.82492638
77.56399786	-1.76888537	11.85715961
77.56799786	-1.76888537	15.82492638
77.57199786	-1.68829966	19.77731133
77.57599786	-1.76888537	19.77731133
77.57999786	-1.84916341	15.82492638
77.58399786	-1.84916341	15.82492638
77.58799786	-1.76888537	15.82492638
77.59199786	-1.76888537	19.77731133
77.59599786	-1.76888537	15.82492638
77.59999786	-1.68829966	19.77731133
77.60399786	-1.76888537	15.82492638
77.60799786	-1.76888537	19.77731133
77.61199786	-1.84916341	11.85715961
77.61599786	-1.84916341	15.82492638
77.61999786	-1.68829966	15.82492638
77.62399786	-1.68829966	19.77731133
77.62799786	-1.76888537	15.82492638
77.63199786	-1.76888537	15.82492638
77.63599786	-1.68829966	15.82492638
77.63999786	-1.76888537	19.77731133
77.64399786	-1.84916341	15.82492638
77.64799786	-1.76888537	15.82492638
77.65199786	-1.68829966	15.82492638
77.65599786	-1.68829966	19.77731133
77.65999786	-1.76888537	15.82492638
77.66399786	-1.84916341	19.77731133
77.66799786	-1.76888537	15.82492638
77.67199786	-1.76888537	23.72970009
77.67599786	-1.68829966	15.82492638
77.67999786	-1.76888537	19.77731133
77.68399786	-1.68829966	15.82492638
77.68799786	-1.68829966	19.77731133
77.69199786	-1.76888537	15.82492638
77.69599786	-1.84916341	15.82492638
77.69999786	-1.76888537	15.82492638
77.70399786	-1.68829966	19.77731133
77.70799786	-1.68829966	15.82492638
77.71199786	-1.84916341	19.77731133
77.71599786	-1.84916341	11.85715961
77.71999786	-1.76888537	15.82492638
77.72399786	-1.68829966	15.82492638
77.72799786	-1.68829966	19.77731133
77.73199786	-1.76888537	19.77731133
77.73599786	-1.68829966	19.77731133
77.73999786	-1.60802162	15.82492638
77.74399786	-1.68829966	15.82492638
77.74799786	-1.84916341	15.82492638
77.75199786	-1.84916341	15.82492638
77.75599786	-1.68829966	11.85715961
77.75999785	-1.60802162	19.77731133
77.76399785	-1.60802162	15.82492638
77.76799785	-1.76888537	15.82492638
77.77199785	-1.84916341	15.82492638
77.77599785	-1.76888537	15.82492638
77.77999785	-1.76888537	11.85715961
77.78399785	-1.68829966	15.82492638
77.78799785	-1.68829966	15.82492638
77.79199785	-1.68829966	15.82492638
77.79599785	-1.76888537	15.82492638
77.79999785	-1.92974901	19.77731133
77.80399785	-1.84916341	11.85715961
77.80799785	-1.76888537	19.77731133
77.81199785	-1.68829966	19.77731133
77.81599785	-1.68829966	15.82492638
77.81999785	-1.76888537	19.77731133
77.82399785	-1.76888537	19.77731133
77.82799785	-1.84916341	15.82492638
77.83199785	-1.84916341	19.77731133
77.83599785	-1.84916341	15.82492638
77.83999785	-1.68829966	15.82492638
77.84399785	-1.68829966	15.82492638
77.84799785	-1.76888537	15.82492638
77.85199785	-1.84916341	15.82492638
77.85599785	-1.92974901	19.77731133
77.85999785	-1.76888537	15.82492638
77.86399785	-1.68829966	15.82492638
77.86799785	-1.68829966	15.82492638
77.87199785	-1.76888537	19.77731133
77.87599785	-1.76888537	15.82492638
77.87999785	-1.76888537	15.82492638
77.88399785	-1.84916341	15.82492638
77.88799785	-1.76888537	19.77731133
77.89199785	-1.76888537	15.82492638
77.89599785	-1.68829966	19.77731133
77.89999785	-1.76888537	15.82492638
77.90399785	-1.76888537	15.82492638
77.90799785	-1.76888537	15.82492638
77.91199785	-1.76888537	15.82492638
77.91599785	-1.76888537	15.82492638
77.91999785	-1.68829966	19.77731133
77.92399785	-1.76888537	15.82492638
77.92799785	-1.76888537	15.82492638
77.93199785	-1.84916341	15.82492638
77.93599785	-1.76888537	15.82492638
77.93999785	-1.76888537	15.82492638
77.94399785	-1.68829966	19.77731133
77.94799785	-1.68829966	15.82492638
77.95199785	-1.76888537	19.77731133
77.95599785	-1.84916341	15.82492638
77.95999785	-1.76888537	15.82492638
77.96399785	-1.76888537	15.82492638
77.96799785	-1.76888537	15.82492638
77.97199785	-1.68829966	15.82492638
77.97599785	-1.68829966	15.82492638
77.97999785	-1.68829966	15.82492638
77.98399785	-1.76888537	19.77731133
77.98799785	-1.92974901	19.77731133
77.99199785	-1.84916341	15.82492638
77.99599785	-1.68829966	11.85715961
77.99999785	-1.60802162	19.77731133
78.00399785	-1.68829966	15.82492638
78.00799785	-1.84916341	15.82492638
78.01199785	-1.84916341	11.85715961
78.01599785	-1.76888537	15.82492638
78.01999785	-1.76888537	15.82492638
78.02399785	-1.76888537	15.82492638
78.02799785	-1.76888537	15.82492638
78.03199785	-1.68829966	19.77731133
78.03599785	-1.76888537	19.77731133
78.03999785	-1.92974901	15.82492638
78.04399785	-1.84916341	11.85715961
78.04799785	-1.68829966	15.82492638
78.05199785	-1.60802162	19.77731133
78.05599785	-1.68829966	19.77731133
78.05999785	-1.84916341	15.82492638
78.06399785	-1.76888537	11.85715961
78.06799785	-1.68829966	15.82492638
78.07199785	-1.68829966	15.82492638
78.07599785	-1.84916341	15.82492638
78.07999785	-1.76888537	15.82492638
78.08399785	-1.68829966	15.82492638
78.08799785	-1.76888537	19.77731133
78.09199785	-1.76888537	15.82492638
78.09599785	-1.76888537	15.82492638
78.09999785	-1.68829966	15.82492638
78.10399785	-1.76888537	19.77731133
78.10799785	-1.84916341	15.82492638
78.11199785	-1.68829966	15.82492638
78.11599784	-1.68829966	15.82492638
78.11999784	-1.68829966	19.77731133
78.12399784	-1.84916341	15.82492638
78.12799784	-1.84916341	15.82492638
78.13199784	-1.76888537	15.82492638
78.13599784	-1.68829966	15.82492638
78.13999784	-1.68829966	15.82492638
78.14399784	-1.68829966	19.77731133
78.14799784	-1.68829966	15.82492638
78.15199784	-1.76888537	19.77731133
78.15599784	-1.84916341	15.82492638
78.15999784	-1.76888537	11.85715961
78.16399784	-1.60802162	11.85715961
78.16799784	-1.60802162	19.77731133
78.17199784	-1.68829966	19.77731133
78.17599784	-1.84916341	15.82492638
78.17999784	-1.76888537	11.85715961
78.18399784	-1.68829966	15.82492638
78.18799784	-1.68829966	15.82492638
78.19199784	-1.76888537	19.77731133
78.19599784	-1.76888537	15.82492638
78.19999784	-1.68829966	15.82492638
78.20399784	-1.68829966	15.82492638
78.20799784	-1.76888537	19.77731133
78.21199784	-1.84916341	15.82492638
78.21599784	-1.68829966	15.82492638
78.21999784	-1.68829966	15.82492638
78.22399784	-1.68829966	19.77731133
78.22799784	-1.76888537	15.82492638
78.23199784	-1.76888537	15.82492638
78.23599784	-1.68829966	11.85715961
78.23999784	-1.76888537	19.77731133
78.24399784	-1.76888537	15.82492638
78.24799784	-1.76888537	11.85715961
78.25199784	-1.68829966	11.85715961
78.25599784	-1.68829966	19.77731133
78.25999784	-1.76888537	15.82492638
78.26399784	-1.76888537	11.85715961
78.26799784	-1.68829966	15.82492638
78.27199784	-1.68829966	15.82492638
78.27599784	-1.76888537	15.82492638
78.27999784	-1.68829966	15.82492638
78.28399784	-1.68829966	15.82492638
78.28799784	-1.68829966	19.77731133
78.29199784	-1.84916341	15.82492638
78.29599784	-1.76888537	15.82492638
78.29999784	-1.68829966	15.82492638
78.30399784	-1.68829966	19.77731133
78.30799784	-1.68829966	15.82492638
78.31199784	-1.68829966	15.82492638
78.31599784	-1.68829966	15.82492638
78.31999784	-1.68829966	15.82492638
78.32399784	-1.84916341	11.85715961
78.32799784	-1.76888537	15.82492638
78.33199784	-1.68829966	15.82492638
78.33599784	-1.68829966	19.77731133
78.33999784	-1.68829966	15.82492638
78.34399784	-1.76888537	15.82492638
78.34799784	-1.76888537	11.85715961
78.35199784	-1.68829966	15.82492638
78.35599784	-1.76888537	15.82492638
78.35999784	-1.76888537	15.82492638
78.36399784	-1.68829966	11.85715961
78.36799784	-1.60802162	19.77731133
78.37199784	-1.68829966	15.82492638
78.37599784	-1.76888537	15.82492638
78.37999784	-1.76888537	15.82492638
78.38399784	-1.68829966	15.82492638
78.38799784	-1.68829966	15.82492638
78.39199784	-1.68829966	19.77731133
78.39599784	-1.68829966	15.82492638
78.39999784	-1.68829966	15.82492638
78.40399784	-1.68829966	15.82492638
78.40799784	-1.76888537	19.77731133
78.41199784	-1.76888537	11.85715961
78.41599784	-1.68829966	19.77731133
78.41999784	-1.60802162	15.82492638
78.42399784	-1.60802162	19.77731133
78.42799784	-1.84916341	15.82492638
78.43199784	-1.84916341	15.82492638
78.43599784	-1.84916341	11.85715961
78.43999784	-1.76888537	15.82492638
78.44399784	-1.60802162	15.82492638
78.44799784	-1.60802162	19.77731133
78.45199784	-1.60802162	15.82492638
78.45599784	-1.76888537	15.82492638
78.45999784	-1.84916341	11.85715961
78.46399784	-1.76888537	15.82492638
78.46799783	-1.68829966	11.85715961
78.47199783	-1.60802162	19.77731133
78.47599783	-1.68829966	15.82492638
78.47999783	-1.76888537	15.82492638
78.48399783	-1.76888537	11.85715961
78.48799783	-1.68829966	11.85715961
78.49199783	-1.68829966	15.82492638
78.49599783	-1.76888537	19.77731133
78.49999783	-1.76888537	15.82492638
78.50399783	-1.60802162	19.77731133
78.50799783	-1.68829966	15.82492638
78.51199783	-1.68829966	19.77731133
78.51599783	-1.84916341	15.82492638
78.51999783	-1.68829966	15.82492638
78.52399783	-1.60802162	15.82492638
78.52799783	-1.60802162	19.77731133
