Time	Channel A	Channel B
(us)	(V)	(mV)

28.43999925	-9.96924210	3.95238662
28.44399925	-9.96924210	0.00000000
28.44799925	-9.96924210	3.95238662
28.45199925	-9.96924210	3.95238662
28.45599925	-9.96924210	3.95238662
28.45999925	-9.96924210	0.00000000
28.46399925	-9.96924210	3.95238662
28.46799925	-9.96924210	3.95238662
28.47199925	-9.96924210	7.90477324
28.47599925	-9.96924210	0.00000000
28.47999925	-9.96924210	3.95238662
28.48399925	-9.96924210	3.95238662
28.48799925	-10.13041306	3.95238662
28.49199925	-9.96924210	3.95238662
28.49599925	-9.96924210	3.95238662
28.49999925	-9.96924210	0.00000000
28.50399925	-9.96924210	3.95238662
28.50799925	-9.96924210	3.95238662
28.51199925	-10.13041306	3.95238662
28.51599925	-10.13041306	3.95238662
28.51999925	-9.96924210	3.95238662
28.52399925	-10.13041306	0.00000000
28.52799925	-10.13041306	3.95238662
28.53199925	-9.96924210	3.95238662
28.53599925	-9.96924210	3.95238662
28.53999925	-10.13041306	0.00000000
28.54399925	-9.96924210	3.95238662
28.54799925	-10.13041306	0.00000000
28.55199925	-9.96924210	0.00000000
28.55599925	-9.96924210	3.95238662
28.55999925	-10.13041306	3.95238662
28.56399925	-9.96924210	3.95238662
28.56799925	-9.96924210	3.95238662
28.57199925	-9.96924210	0.00000000
28.57599925	-10.13041306	3.95238662
28.57999925	-9.96924210	0.00000000
28.58399925	-9.96924210	3.95238662
28.58799925	-9.96924210	3.95238662
28.59199925	-10.13041306	3.95238662
28.59599925	-9.96924210	0.00000000
28.59999925	-10.13041306	3.95238662
28.60399925	-9.96924210	3.95238662
28.60799925	-9.96924210	3.95238662
28.61199924	-9.96924210	0.00000000
28.61599924	-9.96924210	3.95238662
28.61999924	-9.96924210	3.95238662
28.62399924	-9.96924210	3.95238662
28.62799924	-9.96924210	3.95238662
28.63199924	-9.96924210	3.95238662
28.63599924	-9.96924210	3.95238662
28.63999924	-9.96924210	3.95238662
28.64399924	-9.96924210	3.95238662
28.64799924	-9.96924210	0.00000000
28.65199924	-9.96924210	3.95238662
28.65599924	-9.96924210	7.90477324
28.65999924	-9.96924210	7.90477324
28.66399924	-9.96924210	3.95238662
